Savegame '%s' is missing the current map.,TXT_NOMAPSG,,,,Uložená hra '%s' neobsahuje současný level.,Spielstand '%s' hat keine Information über den alktuellen Level.,Το αρχείο αποθήκευσης %s δέν έχει την τωρινή πίστα,Konservita ludo '%s' mankas la nunan mapon.,La partida guardada '%s' carece del mapa actual.,,Pelitallenteesta '%s' puuttuu nykyinen taso.,La sauvegarde '%s' ne contient pas la carte actuelle.,,Il salvataggio '%s' non contiene la mappa corrente.,セーブデータ '%s'に現在のマップはない。,저장된 게임 '%s'에 현재 맵이 없습니다.,Savegame '%s' mist de huidige kaart.,W zapisie gry „%s” brakuje obecnej mapy.,"O jogo salvo ""%s"" não possui o mapa atual.","O jogo gravado ""%s"" não possui o mapa atual.",Salvării '%s' îi lipsește harta actuală.,В сохранении «%s» отсутствует текущая карта.,Сачувана игри „%s“ недостаје тренутна мапа.,
%s' is not a valid savegame: Missing 'globals.json'.,TXT_NOGLOBALSJSON,,,,%s' není funkční uloženou hrou: Chybí 'globals.json'.,%s' ist kein gültiger Spielstand. 'globals.json' fehlt.,Το %s δεν είναι ένα έγκυρο αρχείο αποθήκευσης: Το globals.json λείπει,"%s' ne estas valida konservita ludo:
Mankas 'globals.json'.",%s' no es una partida guardada válida: Falta 'globals.json'.,,%s' ei ole kelvollinen pelitallenne. Puuttuva 'globals.json'.,%s n'est pas une sauvegarde valide. Fichier 'global.json' manquant.,,%s' non è un salvataggio valido: 'globals.json' mancante.,%s' は有効なセーブデータではない: 'globals.json'が不明。,%s' 는 유효하지 않습니다: 파일이 없습니다.'globals.json',%s' is geen geldig savegame: Ontbrekende 'globals.json'.,„%s” nie jest prawidłowym zapisem gry: Brak „globals.json”,"""%s"" não é um jogo salvo válido: Está faltando
""globals.json"".","""%s"" não é um jogo gravado válido: Está faltando
""globals.json"".",%s nu este o salvare validă. Lipsește 'globals.json'.,Сохранение «%s» некорректно: отсутствует «globals.json».,%s није валидно сачувана игра: Недостаје „globals.json“.,
Failed to access savegame info in '%s',TXT_SGINFOERR,,,,Nepodařilo se načíst informace v uložené hře '%s'.,Konnte Spielstandinformationen von '%s' nicht lesen.,Η πρόσβαση πληροφοριών του αρχείου αποθήκευσης %s δέν ήταν επιτυχής,Malsukcesis aliri informo de la konservita ludo en '%s',Fallo al acceder a información de partida guardada en '%s'.,,Tiedoston '%s' pelitallennetietoihin ei päästy käsiksi.,Impossible d'accéder aux infos de sauvegarde dans le fichier '%s'.,,Accesso alle informazioni sul salvataggio in '%s' fallito,%s' のセーブデータにアクセス出来なかった,%s'의 저장된 게임 정보에 액세스 할 수 없습니다.,Geen toegang tot savegame info in '%s'.,Nie udało się dostać informacji zapisu „%s”.,"Não foi possível acessar a informação do jogo salvo em ""%s"".","Não foi possível acessar a informação do jogo gravado em ""%s"".",Informațiile salvării '%s' nu au putut fi accesate,Невозможно получить информацию из сохранения «%s».,Не успешно приступљено саучуваној игри у %s,
A game save is still pending.,TXT_SAVEPENDING,,,,Stále se čeká na uložení hry.,Das Speichern eines Spielstandes steht noch aus.,Μια αποθήκευση παιχνιδίου είναι ακόμα σε αναμονή,Konservita ludo ankoraŭ estas pritaktoti.,Un guardado de partida aún está pendiente.,,Pelin tallennus on vielä kesken.,Une sauvegarde est déjà en cours.,,Un salvataggio di gioco è ancora in corso.,セーブ中だ,게임 저장이 아직 보류 중입니다.,Een spel opslaan is nog steeds in behandeling.,Zapis gry jest wciąż w toku.,Jogo salvo ainda pendente.,Jogo gravado ainda pendente.,O salvare este încă în așteptare.,Сохранение в очереди.,Сачувана игра идаље чека,
Not in a saveable game.,TXT_NOTSAVEABLE,,,,Nejsi v uložitelné hře.,Kein speicherbares Spiel aktiv.,Δέν είσαι σε ένα παιχνίδει που μπορεί να αποθηκευτεί,Ne esti en konservebla ludo.,No en una partida guardable.,,Ei tallennettavassa pelissä.,Vous n'êtes pas dans une partie sauvegardable.,,Non è in un gioco salvabile.,セーブ可能なゲームではない,저장 가능한 게임에선 불가능 합니다.,Geen opslagbaar spel actief.,Nie w grze do zapisywania.,Não está em uma partida salvável.,Não estás numa partida que possa ser gravada.,Nu ești într-un joc în care poți salva.,Не в сохраняемой игре.,Није у сачувајућој игри,
Not in a level,TXT_NOTINLEVEL,,,,Nejsi v levelu.,Nicht in einem Level.,Δέν ε'ισαι σε μια πίστα,Ne esti en nivelo,No en un nivel,,Ei tasossa,Vous n'êtes pas dans un niveau.,,Non è in un livello,レベル内ではない,레벨 안에선 불가능 합니다.,Niet in een level,Nie w poziomie.,Não está em uma fase.,Não estás em nenhum nível.,Nu ești în niciun nivel,Не на уровне,Није у нивоу,
Player is dead in a single-player game,TXT_SPPLAYERDEAD,,,,Hráč je mrtvý v singleplayer hře.,Spieler ist tot in einem Einzelspieler-Spiel.,Ο παίχτης έιναι νεκρός σε ένα singleplayer παιχνίδι,Ludanto estas mortinta en sol-ludanta ludo,Jugador muerto en partida de un solo jugador,,Pelaaja on kuollut yksinpelissä,Le joueur est mort en mode solo.,,Il giocatore è morto in un gioco single player,シングルプレイヤーゲームでプレイヤーが死んだ,플레이어가 싱글 플레이 게임에서 죽었습니다.,Speler is dood in een een-speler spel,Gracz jest martwy w grze dla jednego gracza,Jogador está morto em partida single player.,Jogador está morto numa partida single player.,Jucătorul este mort într-un joc single-player,Игрок мёртв в одиночной игре,Играч је мртав у сингл-плејер игри,
Save failed,TXT_SAVEFAILED,,,,Uložení se nezdařilo.,Speichern fehlgeschlagen.,Η αποθήκευση απέτυχε,Konservado malsukcesis,Guardado fallido,,Tallennus epäonnistui,La sauvegarde à échoué.,,Salvataggio fallito,セーブに失敗した。,저장 실패,Opslaan mislukt,Nie udało się zapisać,Falha ao salvar,Falha ao gravar,Salvare eșuată,Ошибка сохранения игры,Сачување није успело,
Could not create screenshot.,TXT_SCREENSHOTERR,,,,Nepodařilo se pořídit snímek obrazovky.,Konnte Screenshot nicht erzeugen.,Ένα screenshot δέν μπόρεσε να τραβυχτεί,Ne povis krei ekrankopion.,No se pudo crear captura de pantalla.,,Ei voitu ottaa kuvakaappausta.,La capture d'écran à échoué.,,Non è stato possibile effettuare la cattura dello schermo.,スクリーンショットを作成できなかった。,스크린샷을 만들 수 없음.,Kon geen screenshot maken.,Nie można zrobić zrzutu ekranu.,Não foi possível capturar a tela.,Não foi possível capturar ecrã,Captura de ecran nu a putut fi creată.,Ошибка создания скриншота,Није успело направити снимак екрана.,
By %s,TXT_BY,"As in ""paused by player""",,,hráčem %s,Von %s,Απο @[pro_gr] %s,De %s,Por %s,,Pelaajan %s toimesta,Par %s,,Da %s,"%s より
",%s 에 의해,Met %s,Przez %s,Por %s,,De către %s,игроком %s,играчем %s,
Press any key or click anywhere in the window to quit.,TXT_QUITENDOOM,,,,"Pro ukončení stiskni libovolnou klávesu, nebo klikni kdekoliv v okně.",Drücke eine Taste oder klicke mit der Maus ins Fenster zum Beenden.,Πάτα οποιοδήποτε πλήκτρο ή πάτα οπουδήποτε για να κάνεις έξοδο,Premu klavon aŭ alklaki kie ajn en la fenestro por ĉesigi.,Presiona una tecla o haz click en cualquier lugar de la ventana para salir.,Presiona una tecla o da click en cualquier lugar de la ventana para salir.,Paina mitä tahansa näppäintä tai napsauta minne tahansa ikkunaa lopettaaksesi.,Appuyez sur une touche ou cliquez pour quitter.,,Premi un qualunque tasto o fai un click ovunque nella finestra per uscire.,何かのキーを押すか、ウィンドウのどこかをクリックすると終了する。,아무 키를 누르거나 아무 곳이나 클릭하면 종료됩니다.,Druk op een willekeurige toets of klik ergens in het venster om te stoppen.,Wciśnij dowolny klawisz lub gdziekolwiek kliknij myszką aby wyjść.,Aperte qualquer tecla ou clique em qualquer lugar na janela para sair.,Carrega numa tecla ou clique em qualquer lugar na janela para sair.,Apasă orice tastă sau dă click oriunde în fereastră pentru a ieși.,"Нажмите любую клавишу или кликните по окну, чтобы выйти.",Притисните било који тастер или кликните било где на екрану да одустанете.,
Screen Blend Options,HUDMNU_FLASH,,,,Nastavení barvení obrazovky,Überblendoptionen,Ρυθμίσεις Ανάμειξης Οθόνης,Ekranmisko-agordoj,Opciones de tintado de pantalla,,Näytön sekoitusasetukset,Options de blending écran,,Opzioni Blending dello Schermo,スクリーンブレンド オプション,화면 조합 설정,Opties voor schermmengsel,Opcje scalania ekranu,Opções de mescla de tela,Opções de mistura de ecrã,Setări Amestec Imagine,Настройки смешивания экрана,Подешавања блед екрана,
3D mode,GLMNU_3DMODE,,,,3D režim,3D Modus,3D λειτουργία,3D-reĝimo,Modo 3D,,3D-tila,Mode 3D,3D mód,Modalità 3D,3Dモード,3D 모드 적용,3D-modus,Tryb 3D,Modo 3D,,Mod 3D,Режим 3D,3D режим,
Crosshair,HUDMNU_CROSSHAIRON,,,,Zaměřovač,Fadenkreuz,Crosshair,Reteto,Retícula,,Tähtäin,Viseur,,Mirino,クロスヘア,조준점,Draadkruis,Celownik,Mira,,Țintă,Прицел,Нишан,
Subtitles,MSGMNU_SUBTITLES,,,,Titulky,Untertitel,Υπότιτλοι,Subtekstoj,Subtitulos,,Tekstitys,Sous-titres,,Sottotitoli,サブタイトル,자막,Ondertitels,Napisy,Legendas,,Subtitrări,Субтитры,Титлови,
Tonemap Palette Colormap,GLPREFMNU_PALTONECMAP,This line of text is under review,,,,,,Tonmapo Paletro Kolormapo,Colormap para Mapa de Tonos,,Sävykartan paletin värikartta,Tonemap type colormap palette,,,トーンマップ パレット カラーマップ,톤맵 팔레트 컬러맵 설정,,,Colormap da Paleta de Tonemap,,,,,
Prevent gray shadows,GLPREFMNU_PALTONENOGREY,,,Prevent grey shadows,Předejít šedým stínům,Vermeide graue Schatten,Απότρεξη γρί σκιών,Preventi grisajn ombrojn,Prevenir sombras grises,,Estä harmaat varjot,Eviter les ombres grises,,Prevenire le ombre grigie,グレイシャドウを防ぐ,회색 그림자 없에기,Voorkom grijze schaduwen,Zapobiegaj szarym cieniom,Prevenir sombras cinzentas,,Prevenire umbre gri,Убрать серые тени,Онемогући сиве сенке,
Font Options,HUDMNU_FONTOPTIONS,,,,Nastavení fontů,Zeichensatzoptionen,Ρυθμίσεις Γραμματοσειρών,Tiparagordoj,Opciones de fuentes,,Fonttiasetukset,Options de police,,Opzioni di font,フォント オプション,폰트 설정,Lettertype opties,Opcje czcionek,Opções de Fonte,,Setări Font,Настройки шрифта,Подешавања фонта,
Use standard font for log display,FONTMNU_LOG,,,,Použít standardní font pro záznamy,Benutze Standardzeichensatz für das Log,Χρησιμοποίηση πρότυπης γραμματοσειράς για προβολή ημερολόγιου,Uzi norman tiparon por protokolekrano,Usar la fuente estándar para logs,,Käytä oletusfonttia lokinäytölle,Police standard pour affichage du log,,Usa font standard per la visualizzazione dei messaggi di log,ログ表示に標準フォントを使用,로그 표시에서 기본 폰트 사용,Gebruik het standaardlettertype voor de weergave van logboekberichten,Użyj standardowej czcionki do wyświetlania dziennika,Usar fonte padrão para exibição de log,,Utilizează fontul standard pentru mesajele de tip log,Использовать стандартный шрифт для панели задач,Користи стандардни фонт за приказ лога,
Use standard font for dialogues,FONTMNU_DLG,,,,Použít standardní font pro dialogy,Benutze Standardzeichensatz für Dialoge,Χρησιμοποίηση πρότυπης γραμματοσειράς,Uzi norman tiparon por dialogoj,Usar la fuente estándar para diálogos,,Käytä oletusfonttia keskustelulle,Police standard pour dialogues,,Usa font standard per la visualizzazione dei dialoghi,ダイアログに標準フォントを使用,대화에서 기본 폰트 사용,Gebruik het standaardlettertype voor dialoogweergave,Użyj standardowej czcionki do dialogów,Usar fonte padrão para diálogos,,Utiliează fontul standard pentru căsuțele de dialog,Использовать стандартный шрифт для диалогов,Користи стандардни фонт за дијалоге,
Quick Exit,MISCMNU_QUICKEXIT,,,,Rychlé ukončení,"Schnelles Beenden
",Γρήγορη Έξοδος,Rapide Eliri,Salida Rápida,,Pikapoistuminen,Sortie rapide,,Uscita rapida,終了メッセージ無し,빠른 종료,Snel eindigen,Szybkie wyjście,Saída Rápida,,Ieșire Rapidă,Быстрый выход,Брзи излаз,
Custom Inverse Map,DSPLYMNU_CUSTOMINVERTMAP,,,,Vlastní inverzní mapa,Benutzerdefinierte invertierte Farben,Προσαρμοσμένος Ανάποδος Χάρτης,Agorda Mala Mapo,Personalizar Filtro Invertido,,Mukautettu käänteinen kartta,Couleurs inverses personnalisées,,Mappa inversa personalizzata,マップ反転色カスタム,사용자 지정 반전 맵,Aangepaste inversiekleuren,Niestandardowe odwrócone kolory,Personalizar Cores Invertidas,,Personalizare Inverse Map,Настроить цвета при неуязвимости,Прилагођена обрнута мапа,
"Custom Inverse Color Dark
",DSPLYMNU_CUSTOMINVERTC1,,,Custom Inverse Colour Dark,Vlastní inverzní tmavá barva,Dunkle Farbe für Invertierung,Προσαρμοσμένος Ανάποδο Χρώμα Σκοτεινό,Agorda Mala Kolormelhelo,"Color Oscuro de Filtro Invertido
",,Mukautettu käänteinen tumma väri,Couleur foncée pour l'inversion,,Colore inverso personalizzato scuro,反転色カスタム 暗,사용자 지정 어두운 반전 색상,Aangepaste donkere inversiekleur,Ciemny kolor do inwersji,Personalizar Cores Invertidas - Cor escura,,Personalizare Culoare Inverse Map Închisă,Темный цвет,Прилагођена инверзна боја тамна,
Custom Inverse Color Light,DSPLYMNU_CUSTOMINVERTC2,,,Custom Inverse Colour Light,Vlastní inverzní světlá barva,Helle Farbe für Invertierung,Προσαρμοσμένος Ανάποδο Χρώμα Φωτεινό,Agorda Mala Kolorhelo,Color Claro de Filtro Invertido,,"Mukautettu käänteinen vaalea väri
",Couleur claire pour l'inversion,,Luce inversa di colore personalizzata,反転色カスタム 明,사용자 지정 밝은 반전 색상,Aangepaste lichte inversiekleur,Jasny kolor do inwersji,Personalizar Cores Invertidas - Cor clara,,Personalizare Culoare Inverse Map Deschisă,Светлый цвет,Прилагођено инверзно светло у боји,
View bob amount when firing,DSPLYMNU_BOBFIRE,,,,Intenzita pohupování při střílení,Waffenpendeln beim Schießen,,,Balanceo de pantalla al disparar,,Aseen heilumisvoimakkuus ammuttaessa,,,,攻撃時の視点揺れ値,,Op en neer tijdens schieten,,,,Intensitate mișcare arme în timpul deplasării,,,
Intermission and Screen Border Classic Scaling,SCALEMNU_SCALECLASSIC,HUD->Scaling Options,,,Klasické škálování text. obrazovek a okrajů stav. panelu,Klassische Skalierung von Texthintergrund und Rahmen,,,Escalado Clásico de Intermisión y Bordes de Pantalla,,Perinteinen väliruutujen ja ruudunreunusten skaalaus,Mise à l'échelle classique pour bordure écran et intermission,,,旧式スケールのクリア結果と画面ボーダー,,Intermissie en schermrand schalen,,Escala clássica para tela de intervalo e borda de tela,,Scară bordură antract și ecran,,,
Intermission background,SCALEMNU_INTER,,,,Pozadí textových obrazovek,Texthintergrund,,,Fondo de intermisión,,Väliruutujen tausta,Fond d'écran intermission,,,クリア結果の背景,,Intermissieachtergrond,,Fundo da tela de intervalo,,Fundal antract,,,
Screen border,SCALEMNU_BORDER,,,,Okraje stavového řádku,Rahmen,,,Bordes de pantalla,,Ruudunreunus,Bordure  d'écran,,,画面ボーダー,,Schermrand,,Borda de tela,,Bordură ecran,,,
